AreaOccupied_AreaOccupied_BackgroundMaskImage,AreaOccupied_AreaOccupied_Colony,AreaOccupied_AreaOccupied_ColonyMaskImage,AreaOccupied_AreaOccupied_DeadCellMaskImage,AreaOccupied_AreaOccupied_WellObjects,AreaOccupied_Perimeter_BackgroundMaskImage,AreaOccupied_Perimeter_Colony,AreaOccupied_Perimeter_ColonyMaskImage,AreaOccupied_Perimeter_DeadCellMaskImage,AreaOccupied_Perimeter_WellObjects,AreaOccupied_TotalArea_BackgroundMaskImage,AreaOccupied_TotalArea_Colony,AreaOccupied_TotalArea_ColonyMaskImage,AreaOccupied_TotalArea_DeadCellMaskImage,AreaOccupied_TotalArea_WellObjects,Channel_BF,Channel_BFProbability,Count_Colony,Count_ColonyBeforeFilling,Count_DeadCellObjects,Count_WellObjects,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05ColorToGray,ExecutionTime_07IdentifyPrimaryObjects,ExecutionTime_08FillObjects,ExecutionTime_09Threshold,ExecutionTime_10ConvertImageToObjects,ExecutionTime_11Threshold,ExecutionTime_12ConvertObjectsToImage,ExecutionTime_13ImageMath,ExecutionTime_14IdentifyPrimaryObjects,ExecutionTime_15OverlayObjects,ExecutionTime_16OverlayOutlines,ExecutionTime_17MeasureImageAreaOccupied,ExecutionTime_18SaveImages,FileName_BF,FileName_BFProbability,FileName_OrigOverlay,Frame_BF,Frame_BFProbability,Group_Index,Group_Number,Height_BF,Height_BFProbability,ImageNumber,ImageSet_ImageSet,MD5Digest_BF,MD5Digest_BFProbability,Metadata_DateTime,Metadata_FileLocation,Metadata_Frame,Metadata_PixelScale,Metadata_Plate,Metadata_Probability,Metadata_Series,Metadata_WellColumn,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05ColorToGray,ModuleError_07IdentifyPrimaryObjects,ModuleError_08FillObjects,ModuleError_09Threshold,ModuleError_10ConvertImageToObjects,ModuleError_11Threshold,ModuleError_12ConvertObjectsToImage,ModuleError_13ImageMath,ModuleError_14IdentifyPrimaryObjects,ModuleError_15OverlayObjects,ModuleError_16OverlayOutlines,ModuleError_17MeasureImageAreaOccupied,ModuleError_18SaveImages,PathName_BF,PathName_BFProbability,PathName_OrigOverlay,Scaling_BF,Scaling_BFProbability,Series_BF,Series_BFProbability,Threshold_FinalThreshold_BackgroundMaskImage,Threshold_FinalThreshold_ColonyBeforeFilling,Threshold_FinalThreshold_DeadCellMaskImage,Threshold_FinalThreshold_WellObjects,Threshold_OrigThreshold_BackgroundMaskImage,Threshold_OrigThreshold_ColonyBeforeFilling,Threshold_OrigThreshold_DeadCellMaskImage,Threshold_OrigThreshold_WellObjects,Threshold_SumOfEntropies_BackgroundMaskImage,Threshold_SumOfEntropies_ColonyBeforeFilling,Threshold_SumOfEntropies_DeadCellMaskImage,Threshold_SumOfEntropies_WellObjects,Threshold_WeightedVariance_BackgroundMaskImage,Threshold_WeightedVariance_ColonyBeforeFilling,Threshold_WeightedVariance_DeadCellMaskImage,Threshold_WeightedVariance_WellObjects,URL_BF,URL_BFProbability,URL_OrigOverlay,Width_BF,Width_BFProbability
19560834,20272935,20272935,8081,42997409,3327710.847,915561,915563.6946,5911.228894,34979,54774801,54774801,54774801,54774801,54774801,-1,-2,1016,1016,1112,1,0,0,10.12,0,7.1,25.53,902.21,11.5,4.75,13.17,0.38,0.17,34.37,5.59,4.66,9.89,157.62,3500005261_Scan_11-26-2022-8-49-06-AM_Well_A1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_A1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_A1_Ch1_-1um_RescaleAndCrop_outlines.png,0,0,1,1,7401,7401,1,b'eLsg9h/gs7GvyM1RKEstAuU5YODrAb2cmpecn5KZl26rFBripmuhZA9U5+uqAFSYV2yrlFFSUgB0b3l5uV5+QWoeIieAXR2cnJGam1gMyuQg15oBY0JpNK8PtbyOmrNJijBkjeB4cobH2Ggs4ovFeETIZaYWkxOndjaIvB2Umkal0gWcUkA2Y0kxOEoVmpRyCqCILS5ITE4l1zRgACGXkVCzbfSRBW0gJaeukY0+tAzVR/UNUACHr0Flnh0ArhezzA==',fa2e4158dda298790a81b043a8d76b4f,bbb5883a200eb11cef8d50ecdd2b973d,,,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,255,65535,0,0,0.5,0.7,0.5,0.5,0.012147317,0.013406882,0.003867267,0.00390625,-10.16015857,-8.762651036,-10.03417742,-6.297988802,3.231369142,4.241262393,0.088263809,0,,,,7401,7401
