Image,Colony,Image,Image,Image,Image,Image,Image,Image,Image,Image,Image,Image,Image,Image,Image,Colony,Colony,Colony,Colony,Colony,WellObjects,WellObjects,WellObjects,WellObjects
1,11,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,2695.83425,288.2661623,0,11,11,nan,nan,nan,nan
1,12,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,3364.209633,403.3488138,0,12,12,nan,nan,nan,nan
1,13,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,2863.900347,394.9277296,0,13,13,nan,nan,nan,nan
1,14,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,2947.828404,399.8155692,0,14,14,nan,nan,nan,nan
1,15,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,2349.301381,394.6632597,0,15,15,nan,nan,nan,nan
1,16,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,4789.820847,467.9789831,0,16,16,nan,nan,nan,nan
1,17,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,5057.766047,483.9056642,0,17,17,nan,nan,nan,nan
1,18,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,2163.271995,472.3561124,0,18,18,nan,nan,nan,nan
1,19,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,5164.633079,417.5625176,0,19,19,nan,nan,nan,nan
1,20,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,3567.736182,465.841785,0,20,20,nan,nan,nan,nan
1,21,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,2584.610521,425.8383756,0,21,21,nan,nan,nan,nan
1,22,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,3882.262457,500.7047427,0,22,22,nan,nan,nan,nan
1,23,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,1787.832925,588.0905813,0,23,23,nan,nan,nan,nan
1,24,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,3696.730792,485.3306573,0,24,24,nan,nan,nan,nan
1,25,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,5536.459487,563.4392454,0,25,25,nan,nan,nan,nan
1,26,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,2437.640048,463.2004825,0,26,26,nan,nan,nan,nan
1,27,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,2712.544825,534.9552986,0,27,27,nan,nan,nan,nan
1,28,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,4924.229494,476.5822501,0,28,28,nan,nan,nan,nan
1,29,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,2040.159551,493.0062921,0,29,29,nan,nan,nan,nan
1,30,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,3427.938442,529.5576842,0,30,30,nan,nan,nan,nan
1,31,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,5259.161451,481.886202,0,31,31,nan,nan,nan,nan
1,32,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,2377.883645,517.427719,0,32,32,nan,nan,nan,nan
1,33,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,4694.468558,542.0084356,0,33,33,nan,nan,nan,nan
1,34,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,4030.698312,532.4949841,0,34,34,nan,nan,nan,nan
1,35,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,2894.126164,604.1569688,0,35,35,nan,nan,nan,nan
1,36,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,3639.560582,626.5646137,0,36,36,nan,nan,nan,nan
1,37,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,1924.758249,598.6127295,0,37,37,nan,nan,nan,nan
1,38,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,4863.288975,577.9402623,0,38,38,nan,nan,nan,nan
1,39,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,2291.100617,578.3585197,0,39,39,nan,nan,nan,nan
1,40,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,2515.591506,613.7196761,0,40,40,nan,nan,nan,nan
1,41,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,4798.760876,611.1136431,0,41,41,nan,nan,nan,nan
1,42,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,5255.92339,642.3181761,0,42,42,nan,nan,nan,nan
1,43,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,3776.055749,619.2387097,0,43,43,nan,nan,nan,nan
1,44,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,2438.000432,625.3202417,0,44,44,nan,nan,nan,nan
1,45,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,5440.527753,652.5830821,0,45,45,nan,nan,nan,nan
1,46,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,4094.972406,646.6214757,0,46,46,nan,nan,nan,nan
1,47,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,3459.001317,661.7100757,0,47,47,nan,nan,nan,nan
1,48,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,3898.387745,685.3443263,0,48,48,nan,nan,nan,nan
1,49,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,3992.832049,644.0083494,0,49,49,nan,nan,nan,nan
1,50,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,4264.050923,646.2257296,0,50,50,nan,nan,nan,nan
1,51,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,2293.628344,679.1298298,0,51,51,nan,nan,nan,nan
1,52,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,4878.428887,661.9837878,0,52,52,nan,nan,nan,nan
1,53,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,4510.600215,685.4557285,0,53,53,nan,nan,nan,nan
1,54,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,3002.268042,722.9160539,0,54,54,nan,nan,nan,nan
1,55,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,1502.643541,743.0595694,0,55,55,nan,nan,nan,nan
1,56,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,4976.702584,734.4887004,0,56,56,nan,nan,nan,nan
1,57,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,2741.320781,723.1536662,0,57,57,nan,nan,nan,nan
1,58,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,4361.508684,770.654418,0,58,58,nan,nan,nan,nan
1,59,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,3222.774016,713.5267612,0,59,59,nan,nan,nan,nan
1,60,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,4730.533717,715.1641401,0,60,60,nan,nan,nan,nan
1,61,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,2868.14153,734.0311809,0,61,61,nan,nan,nan,nan
1,62,,,0,,,,0,,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_Probabilities.tiff,3500005261_Scan_11-26-2022-8-49-06-AM_Well_B1_Ch1_-1um_RescaleAndCrop_outlines.png,,,,4628.046471,766.1412962,0,62,62,nan,nan,nan,nan
