Channel_BF,Channel_Prob,Classify_Count_ball,Classify_Count_dead,Classify_Count_edge,Classify_Count_outoffocus,Count_BackgroundFillHole,Count_BallCraterClassifiedObjects,Count_BgndObj,Count_Colony,Count_ColonyBeforeHoleFilled,Count_DeadClassifiedObjects,Count_EdgeClassifiedObjects,Count_ErodeBubbleMaskWell,Count_MorphObj,Count_OOFClassifiedObjects,Count_Well,Count_WellBubbleMask,Count_WellBubbleMasked,Count_WellEdgesMasked70,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05IdentifyPrimaryObjects,ExecutionTime_06ExpandOrShrinkObjects,ExecutionTime_07IdentifyPrimaryObjects,ExecutionTime_08ErodeObjects,ExecutionTime_09MeasureObjectSizeShape,ExecutionTime_10FilterObjects,ExecutionTime_11MaskImage,ExecutionTime_12MaskImage,ExecutionTime_13ColorToGray,ExecutionTime_14IdentifyPrimaryObjects,ExecutionTime_15ImageMath,ExecutionTime_16IdentifyPrimaryObjects,ExecutionTime_17FillObjects,ExecutionTime_18MaskImage,ExecutionTime_19IdentifyPrimaryObjects,ExecutionTime_20FillObjects,ExecutionTime_21RelateObjects,ExecutionTime_22MeasureObjectSizeShape,ExecutionTime_23MeasureObjectIntensity,ExecutionTime_24MeasureTexture,ExecutionTime_25ClassifyObjects,ExecutionTime_26OverlayObjects,ExecutionTime_27OverlayOutlines,ExecutionTime_28DisplayDataOnImage,ExecutionTime_29RelateObjects,ExecutionTime_30RelateObjects,ExecutionTime_31MeasureImageIntensity,ExecutionTime_32SaveImages,FileName_BF,FileName_DisplayImage1,FileName_Prob,Frame_BF,Frame_Prob,Group_Index,Group_Number,Height_BF,Height_Prob,ImageNumber,ImageSet_ImageSet,Intensity_LowerQuartileIntensity_BF_Colony,Intensity_LowerQuartileIntensity_BF_Colony_MorphObj,Intensity_LowerQuartileIntensity_ColonyArea_Colony,Intensity_LowerQuartileIntensity_ColonyArea_Colony_MorphObj,Intensity_LowerQuartileIntensity_PoorArea_Colony,Intensity_LowerQuartileIntensity_PoorArea_Colony_MorphObj,Intensity_MADIntensity_BF_Colony,Intensity_MADIntensity_BF_Colony_MorphObj,Intensity_MADIntensity_ColonyArea_Colony,Intensity_MADIntensity_ColonyArea_Colony_MorphObj,Intensity_MADIntensity_PoorArea_Colony,Intensity_MADIntensity_PoorArea_Colony_MorphObj,Intensity_MaxIntensity_BF_Colony,Intensity_MaxIntensity_BF_Colony_MorphObj,Intensity_MaxIntensity_ColonyArea_Colony,Intensity_MaxIntensity_ColonyArea_Colony_MorphObj,Intensity_MaxIntensity_PoorArea_Colony,Intensity_MaxIntensity_PoorArea_Colony_MorphObj,Intensity_MeanIntensity_BF_Colony,Intensity_MeanIntensity_BF_Colony_MorphObj,Intensity_MeanIntensity_ColonyArea_Colony,Intensity_MeanIntensity_ColonyArea_Colony_MorphObj,Intensity_MeanIntensity_PoorArea_Colony,Intensity_MeanIntensity_PoorArea_Colony_MorphObj,Intensity_MedianIntensity_BF_Colony,Intensity_MedianIntensity_BF_Colony_MorphObj,Intensity_MedianIntensity_ColonyArea_Colony,Intensity_MedianIntensity_ColonyArea_Colony_MorphObj,Intensity_MedianIntensity_PoorArea_Colony,Intensity_MedianIntensity_PoorArea_Colony_MorphObj,Intensity_MinIntensity_BF_Colony,Intensity_MinIntensity_BF_Colony_MorphObj,Intensity_MinIntensity_ColonyArea_Colony,Intensity_MinIntensity_ColonyArea_Colony_MorphObj,Intensity_MinIntensity_PoorArea_Colony,Intensity_MinIntensity_PoorArea_Colony_MorphObj,Intensity_PercentMaximal_BF_Colony,Intensity_PercentMaximal_BF_Colony_MorphObj,Intensity_PercentMaximal_ColonyArea_Colony,Intensity_PercentMaximal_ColonyArea_Colony_MorphObj,Intensity_PercentMaximal_PoorArea_Colony,Intensity_PercentMaximal_PoorArea_Colony_MorphObj,Intensity_StdIntensity_BF_Colony,Intensity_StdIntensity_BF_Colony_MorphObj,Intensity_StdIntensity_ColonyArea_Colony,Intensity_StdIntensity_ColonyArea_Colony_MorphObj,Intensity_StdIntensity_PoorArea_Colony,Intensity_StdIntensity_PoorArea_Colony_MorphObj,Intensity_TotalArea_BF_Colony,Intensity_TotalArea_BF_Colony_MorphObj,Intensity_TotalArea_ColonyArea_Colony,Intensity_TotalArea_ColonyArea_Colony_MorphObj,Intensity_TotalArea_PoorArea_Colony,Intensity_TotalArea_PoorArea_Colony_MorphObj,Intensity_TotalIntensity_BF_Colony,Intensity_TotalIntensity_BF_Colony_MorphObj,Intensity_TotalIntensity_ColonyArea_Colony,Intensity_TotalIntensity_ColonyArea_Colony_MorphObj,Intensity_TotalIntensity_PoorArea_Colony,Intensity_TotalIntensity_PoorArea_Colony_MorphObj,Intensity_UpperQuartileIntensity_BF_Colony,Intensity_UpperQuartileIntensity_BF_Colony_MorphObj,Intensity_UpperQuartileIntensity_ColonyArea_Colony,Intensity_UpperQuartileIntensity_ColonyArea_Colony_MorphObj,Intensity_UpperQuartileIntensity_PoorArea_Colony,Intensity_UpperQuartileIntensity_PoorArea_Colony_MorphObj,MD5Digest_BF,MD5Digest_Prob,Metadata_DateString,Metadata_FileLocation,Metadata_Frame,Metadata_PixelScale,Metadata_Plate,Metadata_Probability,Metadata_Series,Metadata_Well,Metadata_WellColumn,Metadata_WellRow,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05IdentifyPrimaryObjects,ModuleError_06ExpandOrShrinkObjects,ModuleError_07IdentifyPrimaryObjects,ModuleError_08ErodeObjects,ModuleError_09MeasureObjectSizeShape,ModuleError_10FilterObjects,ModuleError_11MaskImage,ModuleError_12MaskImage,ModuleError_13ColorToGray,ModuleError_14IdentifyPrimaryObjects,ModuleError_15ImageMath,ModuleError_16IdentifyPrimaryObjects,ModuleError_17FillObjects,ModuleError_18MaskImage,ModuleError_19IdentifyPrimaryObjects,ModuleError_20FillObjects,ModuleError_21RelateObjects,ModuleError_22MeasureObjectSizeShape,ModuleError_23MeasureObjectIntensity,ModuleError_24MeasureTexture,ModuleError_25ClassifyObjects,ModuleError_26OverlayObjects,ModuleError_27OverlayOutlines,ModuleError_28DisplayDataOnImage,ModuleError_29RelateObjects,ModuleError_30RelateObjects,ModuleError_31MeasureImageIntensity,ModuleError_32SaveImages,PathName_BF,PathName_DisplayImage1,PathName_Prob,Scaling_BF,Scaling_Prob,Series_BF,Series_Prob,Threshold_FinalThreshold_BgndObj,Threshold_FinalThreshold_ColonyBeforeHoleFilled,Threshold_FinalThreshold_MorphObj,Threshold_FinalThreshold_Well,Threshold_FinalThreshold_WellBubbleMasked,Threshold_OrigThreshold_BgndObj,Threshold_OrigThreshold_ColonyBeforeHoleFilled,Threshold_OrigThreshold_MorphObj,Threshold_OrigThreshold_Well,Threshold_OrigThreshold_WellBubbleMasked,Threshold_SumOfEntropies_BgndObj,Threshold_SumOfEntropies_ColonyBeforeHoleFilled,Threshold_SumOfEntropies_MorphObj,Threshold_SumOfEntropies_Well,Threshold_SumOfEntropies_WellBubbleMasked,Threshold_WeightedVariance_BgndObj,Threshold_WeightedVariance_ColonyBeforeHoleFilled,Threshold_WeightedVariance_MorphObj,Threshold_WeightedVariance_Well,Threshold_WeightedVariance_WellBubbleMasked,URL_BF,URL_DisplayImage1,URL_Prob,Width_BF,Width_Prob
-1,-2,1,9,0,6,2,1,2,89,89,9,0,1,16,6,1,1,1,1,0,0,2.6,0,2.08,24.89,1.63,2.15,3.53,0.92,0.64,0.12,0.02,1.75,0.02,1.95,0.86,0.02,6.32,7.74,0.05,1.16,2.6,4.85,2.65,0.38,0.65,2,0.06,0.02,0.17,7.78,3500005266_Scan_11-30-2022-8-50-15-AM_Well_C4_Ch1_-1um_rescale.tiff,3500005266_Scan_11-30-2022-8-50-15-AM_Well_C4_Ch1_-1um_rescale_outlines.png,3500005266_Scan_11-30-2022-8-50-15-AM_Well_C4_Ch1_-1um_rescale_probabilities.tiff,0,0,1,1,1887,1887,1,b'eLviRRqys7GvyM1RKEstAmUzYODrAb2cmpecn5KZl26rFBripmuhZA9U5+uqAFSYV2yrlFFSUgB0b3l5uV5+QWoeIvGDXR2cnJGam1gMytcg15rpGpgpIacfp9HsPZizdwBK/iYcQWD14OhwhkfMaGRhjax4YO5OSkzKzMksyUwtJifq7GwQeTcoNY1KpQc4QYBsxpIwcJQaNCnFFEAxWlyQmJxKrmnAAEIuA6Fm2+gjC9pASkZdIxt9aBmpj+oboAAOX4PKNDsAx1an5g==',0.443137258,0.376470596,0.689997733,0.189990088,0,0.339986265,0.035294116,0.031372547,0.099992335,0.20000002,0,0.20999467,0.70980394,0.627451,1,0.80999464,1,1,0.477840966,0.408274224,0.809260612,0.425050544,0.005116457,0.562898874,0.4745098,0.4117647,0.8899977,0.46999314,0,0.50998706,0.24705882,0.2509804,0,0,0,0.1699855,0.000305927,0.042607584,12.80458891,0.085215168,0.027533461,3.834682573,0.050689988,0.05275674,0.2079323,0.2513045,0.049707834,0.25702986,326875,2347,326875,2347,326875,2347,156194.27,958.2196,264527.06,997.5936,1672.442,1321.1237,0.509803951,0.43921569,0.97999543,0.649988532,0,0.809994638,ce57571e557048930eeb4a0d09c0511e,93f4f6b03830c07da45c6d45c1a14b78,11-30-2022-8-50-15-AM,,0,-1,3500005266,,0,C4,4,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,255,65535,0,0,0.5,0.4,0.2,0.02,0.1,0.050476033,0.350754075,0,0.23569241,0.23569241,-9.921597851,-10.17700829,-11.81795625,-10.68589463,-10.6620679,1.644498758,0.183081803,0.098660887,0.10504257,0.124774115,,,,1887,1887
